City,YEAR,MO,DY,ALLSKY_SFC_SW_DWN,T2M,RH2M,WS10M
Kolkata,2018,12,23,3.535,15.01,64.64,3.15
Kolkata,2018,12,24,3.6895,15.3,62.13,2.94
Kolkata,2018,12,25,3.8126,15.49,59.35,2.64
Kolkata,2018,12,26,3.7483,15.26,59.24,2.82
Kolkata,2018,12,27,3.6338,14.66,58.81,3
Kolkata,2018,12,28,3.51,14.61,59.12,3.06
Kolkata,2018,12,29,3.9185,13.14,60.48,3.06
Kolkata,2018,12,30,3.9811,13.36,60.63,3.62
Kolkata,2018,12,31,4.0394,14.19,65.33,3.5
Kolkata,2019,1,1,4.2526,15.07,63.18,3.18
Kolkata,2019,1,2,4.231,15.65,60.85,3.07
Kolkata,2019,1,3,3.8006,15.98,57.9,2.61
Kolkata,2019,1,4,3.4078,15.41,59.53,2.73
Kolkata,2019,1,5,3.6065,15.68,60.89,2.99
Kolkata,2019,1,6,4.1813,17.4,62.02,2.62
Kolkata,2019,1,7,4.6152,18.01,61.15,2.87
Kolkata,2019,1,8,3.8326,17.86,64.97,3.27
Kolkata,2019,1,9,3.2412,18.03,65.16,2.25
Kolkata,2019,1,10,3.4862,17.52,61.56,2.24
Kolkata,2019,1,11,3.6912,16.34,55.27,2.69
Kolkata,2019,1,12,3.6449,16.62,56.5,2.83
Kolkata,2019,1,13,3.8897,17.09,57.02,2.9
Kolkata,2019,1,14,2.8166,18.15,64.02,2.39
Kolkata,2019,1,15,3.2911,17.56,58.47,3.07
Kolkata,2019,1,16,4.3759,15.82,50.43,2.95
Kolkata,2019,1,17,4.1791,16.4,50.65,2.59
Kolkata,2019,1,18,3.9535,17.44,51.93,2.47
Kolkata,2019,1,19,3.7502,17.18,52.14,2.65
Kolkata,2019,1,20,3.5738,17.78,51.36,2.33
Kolkata,2019,1,21,3.7747,18.84,52.03,2.02
Kolkata,2019,1,22,4.0963,20.39,50.13,1.33
Kolkata,2019,1,23,4.2588,20.81,54.7,1.32
Kolkata,2019,1,24,4.3598,21.23,56.16,1.72
Kolkata,2019,1,25,4.2252,21.59,52.64,1.71
Kolkata,2019,1,26,4.0387,21.22,58.41,3.01
Kolkata,2019,1,27,2.9933,20.62,65.43,3.39
Kolkata,2019,1,28,2.6285,21.33,59.46,3.94
Kolkata,2019,1,29,3.7027,19.06,50.32,4.21
Kolkata,2019,1,30,4.9704,16.35,41.14,2.92
Kolkata,2019,1,31,4.8766,17.41,40.92,2.71
Kolkata,2019,2,1,4.8122,18.75,45.98,2.69
Kolkata,2019,2,2,4.9145,19.57,46.47,2.63
Kolkata,2019,2,3,4.7506,20.37,46.09,2.64
Kolkata,2019,2,4,4.7033,21.01,45.09,2.44
Kolkata,2019,2,5,4.6548,20.71,44.78,2.76
Kolkata,2019,2,6,4.4662,21.22,47.31,2.34
Kolkata,2019,2,7,4.2732,22.68,59.74,1.61
Kolkata,2019,2,8,3.6504,23.15,63.4,2.34
Kolkata,2019,2,9,3.8772,22.83,67.22,2.93
Kolkata,2019,2,10,5.1132,19.44,49.37,3.59
Kolkata,2019,2,11,5.5577,18.76,37.32,3.11
Kolkata,2019,2,12,5.382,19.87,41.4,2.92
Kolkata,2019,2,13,5.0275,20.91,42.29,2.8
Kolkata,2019,2,14,5.0066,22.57,45.49,2.4
Kolkata,2019,2,15,4.9452,23.9,45.66,2.35
Kolkata,2019,2,16,3.0907,22.33,53.2,3.53
Kolkata,2019,2,17,4.511,22.89,57.45,3.35
Kolkata,2019,2,18,4.7191,22.11,48.06,2.09
Kolkata,2019,2,19,5.0803,23.86,60.71,2.82
Kolkata,2019,2,20,4.8838,25.07,58.88,2.83
Kolkata,2019,2,21,5.033,25.5,57.36,2.67
Kolkata,2019,2,22,4.6145,26.18,58.63,3
Kolkata,2019,2,23,4.9207,27.65,58.34,3.18
Kolkata,2019,2,24,5.1818,26.95,53.47,2.34
Kolkata,2019,2,25,2.075,25.05,74.19,2.35
Kolkata,2019,2,26,2.2301,24.4,79.77,3.08
Kolkata,2019,2,27,3.901,24.04,85.23,4.4
Kolkata,2019,2,28,2.8478,22.25,76.01,3.46
Kolkata,2019,3,1,5.4665,20.35,61.98,2.23
Kolkata,2019,3,2,5.6213,20.69,56.15,1.96
Kolkata,2019,3,3,5.2702,21.4,62.39,2.17
Kolkata,2019,3,4,2.9873,22.64,83.23,3.36
Kolkata,2019,3,5,3.1063,25.02,78.96,3.48
Kolkata,2019,3,6,4.3538,24.51,70.04,1.72
Kolkata,2019,3,7,4.5552,23.63,62.58,2.12
Kolkata,2019,3,8,5.5397,22.41,56.07,2.45
Kolkata,2019,3,9,5.9602,22.84,65.45,2.75
Kolkata,2019,3,10,4.4371,24.17,77.5,3.69
Kolkata,2019,3,11,4.7446,26.35,72.27,2.46
Kolkata,2019,3,12,5.399,26.79,71.9,2.8
Kolkata,2019,3,13,5.2337,28.03,69.79,2.58
Kolkata,2019,3,14,4.9262,27.89,70.31,1.98
Kolkata,2019,3,15,3.8568,27.23,71.25,2.44
Kolkata,2019,3,16,4.4741,27.23,66.31,2.91
Kolkata,2019,3,17,5.5022,27.9,64.08,1.97
Kolkata,2019,3,18,3.977,24.82,71.45,3.61
Kolkata,2019,3,19,5.1154,25.91,68.25,3.39
Kolkata,2019,3,20,5.2349,26.21,66.98,2.98
Kolkata,2019,3,21,5.9566,27.36,70.93,3.79
Kolkata,2019,3,22,5.5709,28.25,70.62,4.16
Kolkata,2019,3,23,6.2422,27.26,62.01,2.92
Kolkata,2019,3,24,6.7975,26.7,51.41,2.25
Kolkata,2019,3,25,6.57,26.53,56.76,2.89
Kolkata,2019,3,26,5.802,28.3,59.01,2.89
Kolkata,2019,3,27,5.8649,26.55,58.24,2.68
Kolkata,2019,3,28,5.8142,27.53,65.02,2.94
Kolkata,2019,3,29,5.6328,27.72,70.58,4.45
Kolkata,2019,3,30,4.9536,28.98,66.62,3.54
Kolkata,2019,3,31,5.8382,29.64,68.97,4.77
Kolkata,2019,4,1,5.6244,29.41,70.72,4.64
Kolkata,2019,4,2,5.2634,29.75,64.01,4.24
Kolkata,2019,4,3,6.2791,28.69,62.54,3.48
Kolkata,2019,4,4,5.3105,29.53,68.33,4.63
